timestamp,stall,product,price_xaf
2026-04-22 12:26:19,5,banana,360.0
2026-04-22 12:26:19,6,tomato,480.0
2026-04-22 12:26:19,6,milk,600.0
2026-04-22 12:26:19,6,tilapia,1200.0
2026-04-22 12:26:19,6,banana,360.0
2026-04-22 12:26:19,7,tomato,480.0
2026-04-22 12:26:19,7,milk,600.0
2026-04-22 12:26:19,7,tilapia,1200.0
2026-04-22 12:26:19,7,banana,360.0
2026-04-22 12:26:19,8,tomato,480.0
2026-04-22 12:26:19,8,milk,600.0
2026-04-22 12:26:19,8,tilapia,1200.0
2026-04-22 12:26:19,8,banana,360.0
2026-04-22 12:26:19,9,tomato,480.0
2026-04-22 12:26:19,9,milk,600.0
2026-04-22 12:26:19,9,tilapia,1200.0
2026-04-22 12:26:19,9,banana,360.0
2026-04-22 12:26:19,10,tomato,480.0
2026-04-22 12:26:19,10,milk,600.0
2026-04-22 12:26:19,10,tilapia,1200.0
2026-04-22 12:26:19,10,banana,360.0
2026-04-22 12:26:19,11,tomato,480.0
2026-04-22 12:26:19,11,milk,600.0
2026-04-22 12:26:19,11,tilapia,1200.0
2026-04-22 12:26:19,11,banana,360.0
2026-04-22 12:26:19,12,tomato,480.0
2026-04-22 12:26:19,12,milk,600.0
2026-04-22 12:26:19,12,tilapia,1200.0
2026-04-22 12:26:19,12,banana,360.0
2026-04-22 12:56:19,1,tomato,480.0
2026-04-22 12:56:19,1,milk,600.0
2026-04-22 12:56:19,1,tilapia,1200.0
2026-04-22 12:56:19,1,banana,360.0
2026-04-22 12:56:19,2,tomato,480.0
2026-04-22 12:56:19,2,milk,600.0
2026-04-22 12:56:19,2,tilapia,1200.0
2026-04-22 12:56:19,2,banana,360.0
2026-04-22 12:56:19,3,tomato,480.0
2026-04-22 12:56:19,3,milk,600.0
2026-04-22 12:56:19,3,tilapia,1200.0
2026-04-22 12:56:19,3,banana,360.0
2026-04-22 12:56:19,4,tomato,480.0
2026-04-22 12:56:19,4,milk,600.0
2026-04-22 12:56:19,4,tilapia,1200.0
2026-04-22 12:56:19,4,banana,360.0
2026-04-22 12:56:19,5,tomato,480.0
2026-04-22 12:56:19,5,milk,600.0
2026-04-22 12:56:19,5,tilapia,1200.0
2026-04-22 12:56:19,5,banana,360.0
2026-04-22 12:56:19,6,tomato,480.0
2026-04-22 12:56:19,6,milk,600.0
2026-04-22 12:56:19,6,tilapia,1200.0
2026-04-22 12:56:19,6,banana,360.0
2026-04-22 12:56:19,7,tomato,480.0
2026-04-22 12:56:19,7,milk,600.0
2026-04-22 12:56:19,7,tilapia,1200.0
2026-04-22 12:56:19,7,banana,360.0
2026-04-22 12:56:19,8,tomato,480.0
2026-04-22 12:56:19,8,milk,600.0
2026-04-22 12:56:19,8,tilapia,1200.0
2026-04-22 12:56:19,8,banana,360.0
2026-04-22 12:56:19,9,tomato,480.0
2026-04-22 12:56:19,9,milk,600.0
2026-04-22 12:56:19,9,tilapia,1200.0
2026-04-22 12:56:19,9,banana,360.0
2026-04-22 12:56:19,10,tomato,480.0
2026-04-22 12:56:19,10,milk,600.0
2026-04-22 12:56:19,10,tilapia,1200.0
2026-04-22 12:56:19,10,banana,360.0
2026-04-22 12:56:19,11,tomato,480.0
2026-04-22 12:56:19,11,milk,600.0
2026-04-22 12:56:19,11,tilapia,1200.0
2026-04-22 12:56:19,11,banana,360.0
2026-04-22 12:56:19,12,tomato,480.0
2026-04-22 12:56:19,12,milk,600.0
2026-04-22 12:56:19,12,tilapia,1200.0
2026-04-22 12:56:19,12,banana,360.0
2026-04-22 13:26:19,1,tomato,461.37
2026-04-22 13:26:19,1,milk,576.71
2026-04-22 13:26:19,1,tilapia,1153.41
2026-04-22 13:26:19,1,banana,346.02
2026-04-22 13:26:19,2,tomato,461.37
2026-04-22 13:26:19,2,milk,576.71
2026-04-22 13:26:19,2,tilapia,1153.41
2026-04-22 13:26:19,2,banana,346.02
2026-04-22 13:26:19,3,tomato,461.37
2026-04-22 13:26:19,3,milk,576.71
2026-04-22 13:26:19,3,tilapia,1153.41
2026-04-22 13:26:19,3,banana,346.02
2026-04-22 13:26:19,4,tomato,461.37
2026-04-22 13:26:19,4,milk,576.71
2026-04-22 13:26:19,4,tilapia,1153.41
2026-04-22 13:26:19,4,banana,346.02
2026-04-22 13:26:19,5,tomato,461.37
2026-04-22 13:26:19,5,milk,576.71
2026-04-22 13:26:19,5,tilapia,1153.41
2026-04-22 13:26:19,5,banana,346.02
2026-04-22 13:26:19,6,tomato,461.37
2026-04-22 13:26:19,6,milk,576.71
2026-04-22 13:26:19,6,tilapia,1153.41
2026-04-22 13:26:19,6,banana,346.02
2026-04-22 13:26:19,7,tomato,461.37
2026-04-22 13:26:19,7,milk,576.71
2026-04-22 13:26:19,7,tilapia,1153.41
2026-04-22 13:26:19,7,banana,346.02
2026-04-22 13:26:19,8,tomato,461.37
2026-04-22 13:26:19,8,milk,576.71
2026-04-22 13:26:19,8,tilapia,1153.41
2026-04-22 13:26:19,8,banana,346.02
2026-04-22 13:26:19,9,tomato,461.37
2026-04-22 13:26:19,9,milk,576.71
2026-04-22 13:26:19,9,tilapia,1153.41
2026-04-22 13:26:19,9,banana,346.02
2026-04-22 13:26:19,10,tomato,461.37
2026-04-22 13:26:19,10,milk,576.71
2026-04-22 13:26:19,10,tilapia,1153.41
2026-04-22 13:26:19,10,banana,346.02
2026-04-22 13:26:19,11,tomato,461.37
2026-04-22 13:26:19,11,milk,576.71
2026-04-22 13:26:19,11,tilapia,1153.41
2026-04-22 13:26:19,11,banana,346.02
2026-04-22 13:26:19,12,tomato,461.37
2026-04-22 13:26:19,12,milk,576.71
2026-04-22 13:26:19,12,tilapia,1153.41
2026-04-22 13:26:19,12,banana,346.02
2026-04-22 13:56:19,1,tomato,461.37
2026-04-22 13:56:19,1,milk,576.71
2026-04-22 13:56:19,1,tilapia,1153.41
2026-04-22 13:56:19,1,banana,346.02
2026-04-22 13:56:19,2,tomato,461.37
2026-04-22 13:56:19,2,milk,576.71
2026-04-22 13:56:19,2,tilapia,1153.41
2026-04-22 13:56:19,2,banana,346.02
2026-04-22 13:56:19,3,tomato,461.37
2026-04-22 13:56:19,3,milk,576.71
2026-04-22 13:56:19,3,tilapia,1153.41
2026-04-22 13:56:19,3,banana,346.02
2026-04-22 13:56:19,4,tomato,461.37
2026-04-22 13:56:19,4,milk,576.71
2026-04-22 13:56:19,4,tilapia,1153.41
2026-04-22 13:56:19,4,banana,346.02
2026-04-22 13:56:19,5,tomato,461.37
2026-04-22 13:56:19,5,milk,576.71
2026-04-22 13:56:19,5,tilapia,1153.41
2026-04-22 13:56:19,5,banana,346.02
2026-04-22 13:56:19,6,tomato,461.37
2026-04-22 13:56:19,6,milk,576.71
2026-04-22 13:56:19,6,tilapia,1153.41
2026-04-22 13:56:19,6,banana,346.02
2026-04-22 13:56:19,7,tomato,461.37
2026-04-22 13:56:19,7,milk,576.71
2026-04-22 13:56:19,7,tilapia,1153.41
2026-04-22 13:56:19,7,banana,346.02
2026-04-22 13:56:19,8,tomato,461.37
2026-04-22 13:56:19,8,milk,576.71
2026-04-22 13:56:19,8,tilapia,1153.41
2026-04-22 13:56:19,8,banana,346.02
2026-04-22 13:56:19,9,tomato,461.37
2026-04-22 13:56:19,9,milk,576.71
2026-04-22 13:56:19,9,tilapia,1153.41
2026-04-22 13:56:19,9,banana,346.02
2026-04-22 13:56:19,10,tomato,461.37
2026-04-22 13:56:19,10,milk,576.71
2026-04-22 13:56:19,10,tilapia,1153.41
2026-04-22 13:56:19,10,banana,346.02
2026-04-22 13:56:19,11,tomato,461.37
2026-04-22 13:56:19,11,milk,576.71
2026-04-22 13:56:19,11,tilapia,1153.41
2026-04-22 13:56:19,11,banana,346.02
2026-04-22 13:56:19,12,tomato,461.37
2026-04-22 13:56:19,12,milk,576.71
2026-04-22 13:56:19,12,tilapia,1153.41
2026-04-22 13:56:19,12,banana,346.02
2026-04-22 14:26:19,1,tomato,444.0
2026-04-22 14:26:19,1,milk,555.0
2026-04-22 14:26:19,1,tilapia,1110.0
2026-04-22 14:26:19,1,banana,333.0
2026-04-22 14:26:19,2,tomato,444.0
2026-04-22 14:26:19,2,milk,555.0
2026-04-22 14:26:19,2,tilapia,1110.0
2026-04-22 14:26:19,2,banana,333.0
2026-04-22 14:26:19,3,tomato,444.0
2026-04-22 14:26:19,3,milk,555.0
2026-04-22 14:26:19,3,tilapia,1110.0
2026-04-22 14:26:19,3,banana,333.0
2026-04-22 14:26:19,4,tomato,444.0
2026-04-22 14:26:19,4,milk,555.0
2026-04-22 14:26:19,4,tilapia,1110.0
2026-04-22 14:26:19,4,banana,333.0
2026-04-22 14:26:19,5,tomato,444.0
2026-04-22 14:26:19,5,milk,555.0
2026-04-22 14:26:19,5,tilapia,1110.0
2026-04-22 14:26:19,5,banana,333.0
2026-04-22 14:26:19,6,tomato,444.0
2026-04-22 14:26:19,6,milk,555.0
2026-04-22 14:26:19,6,tilapia,1110.0
2026-04-22 14:26:19,6,banana,333.0
2026-04-22 14:26:19,7,tomato,444.0
2026-04-22 14:26:19,7,milk,555.0
2026-04-22 14:26:19,7,tilapia,1110.0
2026-04-22 14:26:19,7,banana,333.0
2026-04-22 14:26:19,8,tomato,444.0
2026-04-22 14:26:19,8,milk,555.0
2026-04-22 14:26:19,8,tilapia,1110.0
2026-04-22 14:26:19,8,banana,333.0
2026-04-22 14:26:19,9,tomato,444.0
2026-04-22 14:26:19,9,milk,555.0
2026-04-22 14:26:19,9,tilapia,1110.0
2026-04-22 14:26:19,9,banana,333.0
2026-04-22 14:26:19,10,tomato,444.0
2026-04-22 14:26:19,10,milk,555.0
2026-04-22 14:26:19,10,tilapia,1110.0
2026-04-22 14:26:19,10,banana,333.0
2026-04-22 14:26:19,11,tomato,444.0
2026-04-22 14:26:19,11,milk,555.0
2026-04-22 14:26:19,11,tilapia,1110.0
2026-04-22 14:26:19,11,banana,333.0
2026-04-22 14:26:19,12,tomato,444.0
2026-04-22 14:26:19,12,milk,555.0
2026-04-22 14:26:19,12,tilapia,1110.0
2026-04-22 14:26:19,12,banana,333.0
2026-04-22 14:56:19,1,tomato,444.0
2026-04-22 14:56:19,1,milk,555.0
2026-04-22 14:56:19,1,tilapia,1110.0
2026-04-22 14:56:19,1,banana,333.0
2026-04-22 14:56:19,2,tomato,444.0
2026-04-22 14:56:19,2,milk,555.0
2026-04-22 14:56:19,2,tilapia,1110.0
2026-04-22 14:56:19,2,banana,333.0
2026-04-22 14:56:19,3,tomato,444.0
2026-04-22 14:56:19,3,milk,555.0
2026-04-22 14:56:19,3,tilapia,1110.0
2026-04-22 14:56:19,3,banana,333.0
2026-04-22 14:56:19,4,tomato,444.0
2026-04-22 14:56:19,4,milk,555.0
2026-04-22 14:56:19,4,tilapia,1110.0
2026-04-22 14:56:19,4,banana,333.0
2026-04-22 14:56:19,5,tomato,444.0
2026-04-22 14:56:19,5,milk,555.0
2026-04-22 14:56:19,5,tilapia,1110.0
2026-04-22 14:56:19,5,banana,333.0
2026-04-22 14:56:19,6,tomato,444.0
2026-04-22 14:56:19,6,milk,555.0
2026-04-22 14:56:19,6,tilapia,1110.0
2026-04-22 14:56:19,6,banana,333.0
2026-04-22 14:56:19,7,tomato,444.0
2026-04-22 14:56:19,7,milk,555.0
2026-04-22 14:56:19,7,tilapia,1110.0
2026-04-22 14:56:19,7,banana,333.0
2026-04-22 14:56:19,8,tomato,444.0
2026-04-22 14:56:19,8,milk,555.0
2026-04-22 14:56:19,8,tilapia,1110.0
2026-04-22 14:56:19,8,banana,333.0
2026-04-22 14:56:19,9,tomato,444.0
2026-04-22 14:56:19,9,milk,555.0
2026-04-22 14:56:19,9,tilapia,1110.0
2026-04-22 14:56:19,9,banana,333.0
2026-04-22 14:56:19,10,tomato,444.0
2026-04-22 14:56:19,10,milk,555.0
2026-04-22 14:56:19,10,tilapia,1110.0
2026-04-22 14:56:19,10,banana,333.0
2026-04-22 14:56:19,11,tomato,444.0
2026-04-22 14:56:19,11,milk,555.0
2026-04-22 14:56:19,11,tilapia,1110.0
2026-04-22 14:56:19,11,banana,333.0
2026-04-22 14:56:19,12,tomato,444.0
2026-04-22 14:56:19,12,milk,555.0
2026-04-22 14:56:19,12,tilapia,1110.0
2026-04-22 14:56:19,12,banana,333.0
2026-04-22 15:26:19,1,tomato,429.09
2026-04-22 15:26:19,1,milk,536.36
2026-04-22 15:26:19,1,tilapia,1072.72
2026-04-22 15:26:19,1,banana,321.82
2026-04-22 15:26:19,2,tomato,429.09
2026-04-22 15:26:19,2,milk,536.36
2026-04-22 15:26:19,2,tilapia,1072.72
2026-04-22 15:26:19,2,banana,321.82
2026-04-22 15:26:19,3,tomato,429.09
2026-04-22 15:26:19,3,milk,536.36
2026-04-22 15:26:19,3,tilapia,1072.72
2026-04-22 15:26:19,3,banana,321.82
2026-04-22 15:26:19,4,tomato,429.09
2026-04-22 15:26:19,4,milk,536.36
2026-04-22 15:26:19,4,tilapia,1072.72
2026-04-22 15:26:19,4,banana,321.82
2026-04-22 15:26:19,5,tomato,429.09
2026-04-22 15:26:19,5,milk,536.36
2026-04-22 15:26:19,5,tilapia,1072.72
2026-04-22 15:26:19,5,banana,321.82
2026-04-22 15:26:19,6,tomato,429.09
2026-04-22 15:26:19,6,milk,536.36
2026-04-22 15:26:19,6,tilapia,1072.72
2026-04-22 15:26:19,6,banana,321.82
2026-04-22 15:26:19,7,tomato,429.09
2026-04-22 15:26:19,7,milk,536.36
2026-04-22 15:26:19,7,tilapia,1072.72
2026-04-22 15:26:19,7,banana,321.82
2026-04-22 15:26:19,8,tomato,429.09
2026-04-22 15:26:19,8,milk,536.36
2026-04-22 15:26:19,8,tilapia,1072.72
2026-04-22 15:26:19,8,banana,321.82
2026-04-22 15:26:19,9,tomato,429.09
2026-04-22 15:26:19,9,milk,536.36
2026-04-22 15:26:19,9,tilapia,1072.72
2026-04-22 15:26:19,9,banana,321.82
2026-04-22 15:26:19,10,tomato,429.09
2026-04-22 15:26:19,10,milk,536.36
2026-04-22 15:26:19,10,tilapia,1072.72
2026-04-22 15:26:19,10,banana,321.82
2026-04-22 15:26:19,11,tomato,429.09
2026-04-22 15:26:19,11,milk,536.36
2026-04-22 15:26:19,11,tilapia,1072.72
2026-04-22 15:26:19,11,banana,321.82
2026-04-22 15:26:19,12,tomato,429.09
2026-04-22 15:26:19,12,milk,536.36
2026-04-22 15:26:19,12,tilapia,1072.72
2026-04-22 15:26:19,12,banana,321.82
2026-04-22 15:56:19,1,tomato,429.09
2026-04-22 15:56:19,1,milk,536.36
2026-04-22 15:56:19,1,tilapia,1072.72
2026-04-22 15:56:19,1,banana,321.82
2026-04-22 15:56:19,2,tomato,429.09
2026-04-22 15:56:19,2,milk,536.36
2026-04-22 15:56:19,2,tilapia,1072.72
2026-04-22 15:56:19,2,banana,321.82
2026-04-22 15:56:19,3,tomato,429.09
2026-04-22 15:56:19,3,milk,536.36
2026-04-22 15:56:19,3,tilapia,1072.72
2026-04-22 15:56:19,3,banana,321.82
2026-04-22 15:56:19,4,tomato,429.09
2026-04-22 15:56:19,4,milk,536.36
2026-04-22 15:56:19,4,tilapia,1072.72
2026-04-22 15:56:19,4,banana,321.82
2026-04-22 15:56:19,5,tomato,429.09
2026-04-22 15:56:19,5,milk,536.36
2026-04-22 15:56:19,5,tilapia,1072.72
2026-04-22 15:56:19,5,banana,321.82
2026-04-22 15:56:19,6,tomato,429.09
2026-04-22 15:56:19,6,milk,536.36
2026-04-22 15:56:19,6,tilapia,1072.72
2026-04-22 15:56:19,6,banana,321.82
2026-04-22 15:56:19,7,tomato,429.09
2026-04-22 15:56:19,7,milk,536.36
2026-04-22 15:56:19,7,tilapia,1072.72
2026-04-22 15:56:19,7,banana,321.82
2026-04-22 15:56:19,8,tomato,429.09
2026-04-22 15:56:19,8,milk,536.36
2026-04-22 15:56:19,8,tilapia,1072.72
2026-04-22 15:56:19,8,banana,321.82
2026-04-22 15:56:19,9,tomato,429.09
2026-04-22 15:56:19,9,milk,536.36
2026-04-22 15:56:19,9,tilapia,1072.72
2026-04-22 15:56:19,9,banana,321.82
2026-04-22 15:56:19,10,tomato,429.09
2026-04-22 15:56:19,10,milk,536.36
2026-04-22 15:56:19,10,tilapia,1072.72
2026-04-22 15:56:19,10,banana,321.82
2026-04-22 15:56:19,11,tomato,429.09
2026-04-22 15:56:19,11,milk,536.36
2026-04-22 15:56:19,11,tilapia,1072.72
2026-04-22 15:56:19,11,banana,321.82
2026-04-22 15:56:19,12,tomato,429.09
2026-04-22 15:56:19,12,milk,536.36
2026-04-22 15:56:19,12,tilapia,1072.72
2026-04-22 15:56:19,12,banana,321.82
2026-04-22 16:26:19,1,tomato,417.65
2026-04-22 16:26:19,1,milk,522.06
2026-04-22 16:26:19,1,tilapia,1044.12
2026-04-22 16:26:19,1,banana,313.23
2026-04-22 16:26:19,2,tomato,417.65
2026-04-22 16:26:19,2,milk,522.06
2026-04-22 16:26:19,2,tilapia,1044.12
2026-04-22 16:26:19,2,banana,313.23
2026-04-22 16:26:19,3,tomato,417.65
2026-04-22 16:26:19,3,milk,522.06
2026-04-22 16:26:19,3,tilapia,1044.12
2026-04-22 16:26:19,3,banana,313.23
2026-04-22 16:26:19,4,tomato,417.65
2026-04-22 16:26:19,4,milk,522.06
2026-04-22 16:26:19,4,tilapia,1044.12
2026-04-22 16:26:19,4,banana,313.23
2026-04-22 16:26:19,5,tomato,417.65
2026-04-22 16:26:19,5,milk,522.06
2026-04-22 16:26:19,5,tilapia,1044.12
2026-04-22 16:26:19,5,banana,313.23
2026-04-22 16:26:19,6,tomato,417.65
2026-04-22 16:26:19,6,milk,522.06
2026-04-22 16:26:19,6,tilapia,1044.12
2026-04-22 16:26:19,6,banana,313.23
2026-04-22 16:26:19,7,tomato,417.65
2026-04-22 16:26:19,7,milk,522.06
2026-04-22 16:26:19,7,tilapia,1044.12
2026-04-22 16:26:19,7,banana,313.23
2026-04-22 16:26:19,8,tomato,417.65
2026-04-22 16:26:19,8,milk,522.06
2026-04-22 16:26:19,8,tilapia,1044.12
2026-04-22 16:26:19,8,banana,313.23
2026-04-22 16:26:19,9,tomato,417.65
2026-04-22 16:26:19,9,milk,522.06
2026-04-22 16:26:19,9,tilapia,1044.12
2026-04-22 16:26:19,9,banana,313.23
2026-04-22 16:26:19,10,tomato,417.65
2026-04-22 16:26:19,10,milk,522.06
2026-04-22 16:26:19,10,tilapia,1044.12
2026-04-22 16:26:19,10,banana,313.23
2026-04-22 16:26:19,11,tomato,417.65
2026-04-22 16:26:19,11,milk,522.06
2026-04-22 16:26:19,11,tilapia,1044.12
2026-04-22 16:26:19,11,banana,313.23
2026-04-22 16:26:19,12,tomato,417.65
2026-04-22 16:26:19,12,milk,522.06
2026-04-22 16:26:19,12,tilapia,1044.12
2026-04-22 16:26:19,12,banana,313.23
2026-04-22 16:56:19,1,tomato,417.65
2026-04-22 16:56:19,1,milk,522.06
2026-04-22 16:56:19,1,tilapia,1044.12
2026-04-22 16:56:19,1,banana,313.23
2026-04-22 16:56:19,2,tomato,417.65
2026-04-22 16:56:19,2,milk,522.06
2026-04-22 16:56:19,2,tilapia,1044.12
2026-04-22 16:56:19,2,banana,313.23
2026-04-22 16:56:19,3,tomato,417.65
2026-04-22 16:56:19,3,milk,522.06
2026-04-22 16:56:19,3,tilapia,1044.12
2026-04-22 16:56:19,3,banana,313.23
2026-04-22 16:56:19,4,tomato,417.65
2026-04-22 16:56:19,4,milk,522.06
2026-04-22 16:56:19,4,tilapia,1044.12
2026-04-22 16:56:19,4,banana,313.23
2026-04-22 16:56:19,5,tomato,417.65
2026-04-22 16:56:19,5,milk,522.06
2026-04-22 16:56:19,5,tilapia,1044.12
2026-04-22 16:56:19,5,banana,313.23
2026-04-22 16:56:19,6,tomato,417.65
2026-04-22 16:56:19,6,milk,522.06
2026-04-22 16:56:19,6,tilapia,1044.12
2026-04-22 16:56:19,6,banana,313.23
2026-04-22 16:56:19,7,tomato,417.65
2026-04-22 16:56:19,7,milk,522.06
2026-04-22 16:56:19,7,tilapia,1044.12
2026-04-22 16:56:19,7,banana,313.23
2026-04-22 16:56:19,8,tomato,417.65
2026-04-22 16:56:19,8,milk,522.06
2026-04-22 16:56:19,8,tilapia,1044.12
2026-04-22 16:56:19,8,banana,313.23
2026-04-22 16:56:19,9,tomato,417.65
2026-04-22 16:56:19,9,milk,522.06
2026-04-22 16:56:19,9,tilapia,1044.12
2026-04-22 16:56:19,9,banana,313.23
2026-04-22 16:56:19,10,tomato,417.65
2026-04-22 16:56:19,10,milk,522.06
2026-04-22 16:56:19,10,tilapia,1044.12
2026-04-22 16:56:19,10,banana,313.23
2026-04-22 16:56:19,11,tomato,417.65
2026-04-22 16:56:19,11,milk,522.06
2026-04-22 16:56:19,11,tilapia,1044.12
2026-04-22 16:56:19,11,banana,313.23
2026-04-22 16:56:19,12,tomato,417.65
2026-04-22 16:56:19,12,milk,522.06
2026-04-22 16:56:19,12,tilapia,1044.12
2026-04-22 16:56:19,12,banana,313.23
2026-04-22 17:26:19,1,tomato,410.45
2026-04-22 17:26:19,1,milk,513.07
2026-04-22 17:26:19,1,tilapia,1026.13
2026-04-22 17:26:19,1,banana,307.84
2026-04-22 17:26:19,2,tomato,410.45
2026-04-22 17:26:19,2,milk,513.07
2026-04-22 17:26:19,2,tilapia,1026.13
2026-04-22 17:26:19,2,banana,307.84
2026-04-22 17:26:19,3,tomato,410.45
2026-04-22 17:26:19,3,milk,513.07
2026-04-22 17:26:19,3,tilapia,1026.13
2026-04-22 17:26:19,3,banana,307.84
2026-04-22 17:26:19,4,tomato,410.45
2026-04-22 17:26:19,4,milk,513.07
2026-04-22 17:26:19,4,tilapia,1026.13
2026-04-22 17:26:19,4,banana,307.84
2026-04-22 17:26:19,5,tomato,410.45
2026-04-22 17:26:19,5,milk,513.07
2026-04-22 17:26:19,5,tilapia,1026.13
2026-04-22 17:26:19,5,banana,307.84
2026-04-22 17:26:19,6,tomato,410.45
2026-04-22 17:26:19,6,milk,513.07
2026-04-22 17:26:19,6,tilapia,1026.13
2026-04-22 17:26:19,6,banana,307.84
2026-04-22 17:26:19,7,tomato,410.45
2026-04-22 17:26:19,7,milk,513.07
2026-04-22 17:26:19,7,tilapia,1026.13
2026-04-22 17:26:19,7,banana,307.84
2026-04-22 17:26:19,8,tomato,410.45
2026-04-22 17:26:19,8,milk,513.07
2026-04-22 17:26:19,8,tilapia,1026.13
2026-04-22 17:26:19,8,banana,307.84
2026-04-22 17:26:19,9,tomato,410.45
2026-04-22 17:26:19,9,milk,513.07
2026-04-22 17:26:19,9,tilapia,1026.13
2026-04-22 17:26:19,9,banana,307.84
2026-04-22 17:26:19,10,tomato,410.45
2026-04-22 17:26:19,10,milk,513.07
2026-04-22 17:26:19,10,tilapia,1026.13
2026-04-22 17:26:19,10,banana,307.84
2026-04-22 17:26:19,11,tomato,410.45
2026-04-22 17:26:19,11,milk,513.07
2026-04-22 17:26:19,11,tilapia,1026.13
2026-04-22 17:26:19,11,banana,307.84
2026-04-22 17:26:19,12,tomato,410.45
2026-04-22 17:26:19,12,milk,513.07
2026-04-22 17:26:19,12,tilapia,1026.13
2026-04-22 17:26:19,12,banana,307.84
2026-04-22 17:56:19,1,tomato,410.45
2026-04-22 17:56:19,1,milk,513.07
2026-04-22 17:56:19,1,tilapia,1026.13
2026-04-22 17:56:19,1,banana,307.84
2026-04-22 17:56:19,2,tomato,410.45
2026-04-22 17:56:19,2,milk,513.07
2026-04-22 17:56:19,2,tilapia,1026.13
2026-04-22 17:56:19,2,banana,307.84
2026-04-22 17:56:19,3,tomato,410.45
2026-04-22 17:56:19,3,milk,513.07
2026-04-22 17:56:19,3,tilapia,1026.13
2026-04-22 17:56:19,3,banana,307.84
2026-04-22 17:56:19,4,tomato,410.45
2026-04-22 17:56:19,4,milk,513.07
2026-04-22 17:56:19,4,tilapia,1026.13
2026-04-22 17:56:19,4,banana,307.84
2026-04-22 17:56:19,5,tomato,410.45
2026-04-22 17:56:19,5,milk,513.07
2026-04-22 17:56:19,5,tilapia,1026.13
2026-04-22 17:56:19,5,banana,307.84
2026-04-22 17:56:19,6,tomato,410.45
2026-04-22 17:56:19,6,milk,513.07
2026-04-22 17:56:19,6,tilapia,1026.13
2026-04-22 17:56:19,6,banana,307.84
2026-04-22 17:56:19,7,tomato,410.45
2026-04-22 17:56:19,7,milk,513.07
2026-04-22 17:56:19,7,tilapia,1026.13
2026-04-22 17:56:19,7,banana,307.84
2026-04-22 17:56:19,8,tomato,410.45
2026-04-22 17:56:19,8,milk,513.07
2026-04-22 17:56:19,8,tilapia,1026.13
